Walk4,,,,,,,,,,Time-offsetted data,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
31693,3.04,0.74,0.08,1.65,-0.18,0.08,-4.61,13.67,,2528,3.04,0.74,0.08,1.65,-0.18,0.08,-4.61,13.67
31711,2.62,-3.5,-0.34,0.68,-0.23,0.4,1.35,3.35,,2546,2.62,-3.5,-0.34,0.68,-0.23,0.4,1.35,3.35
31727,0.49,0.49,0.6,0.72,-0.02,-0.17,1.85,2.29,,2562,0.49,0.49,0.6,0.72,-0.02,-0.17,1.85,2.29
31743,1.39,7.03,0.92,-0.15,5.57,0.6,6.12,1.1,,2578,1.39,7.03,0.92,-0.15,5.57,0.6,6.12,1.1
31759,3.01,11.63,-0.52,0.23,4.99,-5.49,5.28,-0.17,,2594,3.01,11.63,-0.52,0.23,4.99,-5.49,5.28,-0.17
31775,0.82,7.91,-6.7,-0.35,0.96,0.05,1.88,2.15,,2610,0.82,7.91,-6.7,-0.35,0.96,0.05,1.88,2.15
31791,1.27,5.51,0.95,5.32,0.6,0.31,4,6.15,,2626,1.27,5.51,0.95,5.32,0.6,0.31,4,6.15
31807,2.89,5.38,0.19,11.4,0.14,-0.47,2.96,7.5,,2642,2.89,5.38,0.19,11.4,0.14,-0.47,2.96,7.5
31823,4.57,6.07,-0.31,13.6,1.34,-0.54,4.52,10.18,,2658,4.57,6.07,-0.31,13.6,1.34,-0.54,4.52,10.18
31840,7.34,7.5,1.83,1.54,1.93,0.18,3.76,9.46,,2675,7.34,7.5,1.83,1.54,1.93,0.18,3.76,9.46
31856,4.37,3.12,0.31,-1.19,-1.04,0.04,3.33,8.64,,2691,4.37,3.12,0.31,-1.19,-1.04,0.04,3.33,8.64
31872,3.14,2.91,0.17,-0.77,0.41,1.35,3.08,8.84,,2707,3.14,2.91,0.17,-0.77,0.41,1.35,3.08,8.84
31888,3.27,1.51,0.2,1.38,0.05,6.8,2.83,10.19,,2723,3.27,1.51,0.2,1.38,0.05,6.8,2.83,10.19
31904,4.09,1.23,2.81,11.64,-3.15,17.79,2.76,10.1,,2739,4.09,1.23,2.81,11.64,-3.15,17.79,2.76,10.1
31920,3.6,0.29,11.9,-0.39,-2.73,17.88,3.72,5.16,,2755,3.6,0.29,11.9,-0.39,-2.73,17.88,3.72,5.16
31936,-0.94,0.11,6.27,-0.37,-0.67,16.93,1.1,-0.38,,2771,-0.94,0.11,6.27,-0.37,-0.67,16.93,1.1,-0.38
31953,-0.39,0.31,3.36,0.04,-1.94,11.96,0.12,-0.21,,2788,-0.39,0.31,3.36,0.04,-1.94,11.96,0.12,-0.21
31969,-0.55,0.31,-1.62,-0.57,-0.57,2.38,-0.26,0.38,,2804,-0.55,0.31,-1.62,-0.57,-0.57,2.38,-0.26,0.38
31985,0.58,0.58,-0.56,-1.25,0.33,0.89,5.89,1.35,,2820,0.58,0.58,-0.56,-1.25,0.33,0.89,5.89,1.35
